"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-19T09:00:00","2000-04-19","19.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-20T09:00:00","2000-04-20","11.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-21T09:00:00","2000-04-21","18.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-22T09:00:00","2000-04-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-23T09:00:00","2000-04-23","3.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-24T09:00:00","2000-04-24","8.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-25T09:00:00","2000-04-25","18.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-26T09:00:00","2000-04-26","26.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-27T09:00:00","2000-04-27","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-28T09:00:00","2000-04-28","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-29T09:00:00","2000-04-29","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-30T09:00:00","2000-04-30","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-05-01T09:00:00","2000-05-01","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-05-02T09:00:00","2000-05-02","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-05-03T09:00:00","2000-05-03","0.0","Incomplete","Estimated",""
