Easting,Northing,Site_ID,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Method,Erosion_Rate,Pathway,Reference,Link
401500,246500,1426,NA,11/06/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
406500,246500,1427,NA,30/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
401500,256500,1428,NA,11/06/1998,3,Volumetric survey,0.023142857,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
406500,296500,1429,NA,08/04/1998,3,Volumetric survey,0.39,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
421500,211500,1430,NA,31/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
426500,216500,1431,NA,31/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
426500,236500,1432,NA,31/03/1998,3,Volumetric survey,0.035827957,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
431500,271500,1433,NA,19/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,246500,1434,NA,31/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,271500,1435,NA,19/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
446500,276500,1436,NA,19/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
461500,266500,1437,NA,19/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
466500,261500,1438,NA,19/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
476500,266500,1439,NA,19/03/1998,3,Volumetric survey,0.080842975,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
371500,101500,1440,NA,30/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
376500,191500,1441,NA,19/03/1998,3,Volumetric survey,0.003507692,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
381500,191500,1442,NA,19/03/1998,3,Volumetric survey,0.480898876,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
391500,186500,1443,NA,19/03/1998,3,Volumetric survey,0.014208055,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
401500,141500,1444,NA,18/03/1998,3,Volumetric survey,0.460784314,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
416500,136500,1445,NA,18/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
411500,141500,1446,NA,18/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
426500,131500,1447,NA,18/03/1998,3,Volumetric survey,0.000036,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
431500,186500,1448,NA,05/06/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
436500,186500,1449,NA,24/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
446500,136500,1450,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,181500,1451,NA,24/03/1998,3,Volumetric survey,0.006051724,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
446500,181500,1452,NA,24/03/1998,3,Volumetric survey,0.031533333,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
441500,191500,1453,NA,24/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,131500,1454,NA,09/07/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,136500,1455,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
456500,131500,1456,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
451500,181500,1457,NA,24/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
466500,166500,1458,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
481500,106500,1459,NA,09/07/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
491500,106500,1460,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
496500,121500,1461,NA,09/07/1998,3,Volumetric survey,7.564936,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
226500,61500,1462,NA,21/04/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
276500,41500,1463,NA,31/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
276500,51500,1464,NA,31/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
366500,96500,1465,NA,30/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
486500,96500,1466,NA,16/03/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
501500,431500,1467,NA,07/07/1998,3,Volumetric survey,0,Water,Harrod et al. (2016) pers. comms. & Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,NA
